Unnamed: 0,Rank,NOC,Gold,Silver,Bronze,Total,Year,country_code,GDP_1year,GDP_2year,GDP_3year,GDP_4year,pop_1year,pop_2year,pop_3year,pop_4year,host,Area,avg_gold,std_gold,avg_silver,std_silver,avg_bronze,std_bronze,avg_total,std_total,life_expectancy
267,68,Colombia,0,0,2,2,2004,COL,94644969146.0,97945812790.0,98200641189.0,99875074935.0,40937429.0,40324680.0,39709262.0,39089934.0,0.0,1141748,0.3333333333333333,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.4714045207910317,72.309
268,68,Nigeria,0,0,2,2,2004,NGA,105000000000.0,95054094655.0,74030562270.0,69448962761.0,137202644.0,133471989.0,129862595.0,126382494.0,0.0,923768,1.0,0.816496580927726,2.0,0.816496580927726,1.3333333333333333,1.247219128924647,4.333333333333333,1.247219128924647,48.618
269,68,Venezuela,0,0,2,2,2004,VEN,83620628582.0,92893587734.0,123000000000.0,117000000000.0,25892703.0,25435671.0,24979922.0,24526708.0,0.0,916445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.056
270,71,Eritrea,0,0,1,1,2004,ERI,870248293.7,729321671.4,752371683.2,706370815.6,2493903.0,2392978.0,2312079.0,2247031.0,0.0,117600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.455
271,71,Mongolia,0,0,1,1,2004,MNG,1595297356.0,1396555720.0,1267997934.0,1136896124.0,2480374.0,2449027.0,2417751.0,2388299.0,0.0,1564110,0.0,0.0,0.0,0.0,1.0,0.816496580927726,1.0,0.816496580927726,64.135
272,71,Syria,0,0,1,1,2004,SYR,95693808463.0,90558485523.0,86771314031.0,80590022272.0,17889296.0,17468332.0,17051338.0,16637888.0,0.0,185180,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,72.188
273,71,Trinidad and Tobago,0,0,1,1,2004,TTO,11305459802.0,9008297748.0,8824849663.0,8154342548.0,1338709.0,1332011.0,1325567.0,1319774.0,0.0,5130,0.0,0.0,0.3333333333333333,0.4714045207910317,1.0,0.816496580927726,1.3333333333333333,0.9428090415820634,69.454
274,72,Palestine,0,0,0,0,2004,PLE,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,6220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.967
275,72,Rwanda,0,0,0,0,2004,RWA,2138185328.0,1965932546.0,1966548410.0,2068762707.0,8586875.0,8400180.0,8287094.0,8213931.0,0.0,26338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.529
276,72,Saudi Arabia,0,0,0,0,2004,KSA,216000000000.0,190000000000.0,184000000000.0,190000000000.0,18786767.0,17910910.0,17041397.0,16177722.0,0.0,2149690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.657
277,72,Lebanon,0,0,0,0,2004,LIB,20082918740.0,19152238806.0,17649751244.0,17260364842.0,4525508.0,4463504.0,4401918.0,4329340.0,0.0,10452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.275
278,72,Guinea Bissau,0,0,0,0,2004,GBS,-1.0,-1.0,-1.0,-1.0,1318806.0,1289307.0,1261273.0,1234741.0,0.0,36125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
279,72,Botswana,0,0,0,0,2004,BOT,7511582173.0,5438864269.0,5489608300.0,5788329609.0,1775736.0,1744763.0,1712254.0,1677382.0,0.0,582000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.851
280,72,Liechtenstein,0,0,0,0,2004,LIE,3070803439.0,2688617885.0,2491800559.0,2483890594.0,34079.0,33694.0,33194.0,32645.0,0.0,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.238
281,72,Ireland,0,0,0,0,2004,IRL,165000000000.0,129000000000.0,109000000000.0,100000000000.0,3996521.0,3931947.0,3866243.0,3805174.0,0.0,70273,1.3333333333333333,1.247219128924647,0.6666666666666666,0.4714045207910317,0.3333333333333333,0.4714045207910317,2.333333333333333,1.247219128924647,78.1
282,72,British Virgin Islands,0,0,0,0,2004,IVB,-1.0,-1.0,-1.0,-1.0,22134.0,21430.0,20796.0,20241.0,0.0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.183
283,72,Cote d'Ivoire,0,0,0,0,2004,CIV,21251754335.0,18054383334.0,16810537038.0,16577533892.0,19125542.0,18654771.0,18178913.0,17699004.0,0.0,322463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.443
284,72,Bhutan,0,0,0,0,2004,BHU,603999372.4,520846131.7,461479580.2,424448931.0,637663.0,624409.0,610794.0,596863.0,0.0,38394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.662
285,72,Algeria,0,0,0,0,2004,ALG,67863850334.0,56760355865.0,54744698044.0,54790398813.0,32175818.0,31750835.0,31331221.0,30903893.0,0.0,2381741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.906
286,72,Kuwait,0,0,0,0,2004,KUW,47874659168.0,38135756834.0,34889597791.0,37718794714.0,2109881.0,2059974.0,2008121.0,1954709.0,0.0,17818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.304
287,72,Burundi,0,0,0,0,2004,BDI,784654423.6,825394519.7,876794723.1,870486065.9,7043154.0,6824132.0,6634365.0,6470194.0,0.0,27834,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,50.997
288,72,Lesotho,0,0,0,0,2004,LES,1157825409.0,775777263.1,825706961.2,887291645.3,1985059.0,1994679.0,2000853.0,2003913.0,0.0,30355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.921
289,72,Bermuda,0,0,0,0,2004,BER,4186525000.0,3937228000.0,3680483000.0,3480219000.0,62386.0,62142.0,61867.0,61550.0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.715
290,72,Aruba,0,0,0,0,2004,ARU,2044134078.0,1962011173.0,1896648045.0,1873184358.0,93128.0,92074.0,91439.0,90588.0,0.0,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.236
291,72,American Samoa,0,0,0,0,2004,ASA,524000000.0,512000000.0,-1.0,-1.0,56971.0,57062.0,57053.0,56855.0,0.0,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.698
292,72,Uganda,0,0,0,0,2004,UGA,6606884274.0,6178563591.0,5840503869.0,6193246837.0,26352124.0,25532870.0,24745676.0,24000150.0,0.0,241550,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,52.414
293,72,Seychelles,0,0,0,0,2004,SEY,750847276.4,742134792.4,662064193.6,654212432.4,82781.0,83723.0,81202.0,81131.0,0.0,452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.684
294,72,Gambia,0,0,0,0,2004,GAM,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,10689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.223
295,72,Samoa,0,0,0,0,2004,SAM,333426144.5,281790139.0,266299591.5,258856139.8,185430.0,184471.0,183166.0,181685.0,0.0,2842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.441
296,72,Equatorial Guinea,0,0,0,0,2004,GEQ,2484745935.0,1806742742.0,1461139022.0,1045998496.0,847862.0,797957.0,749836.0,703279.0,0.0,28051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.791
297,72,Vietnam,0,0,0,0,2004,VIE,39552513231.0,35064105501.0,32685198809.0,31172518403.0,79563777.0,78772224.0,77969361.0,77154011.0,0.0,331212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.236
298,72,Philippines,0,0,0,0,2004,PHI,87039092439.0,84307346432.0,78921234458.0,83669788255.0,84731835.0,83068889.0,81401488.0,79625397.0,0.0,342353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.049
299,72,Saint Kitts and Nevis,0,0,0,0,2004,SKN,469869869.9,481077373.7,458643829.0,421695769.8,46176.0,46020.0,45761.0,45248.0,0.0,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.614
300,72,Maldives,0,0,0,0,2004,MDV,1052121055.0,897031250.0,870031653.1,624337145.3,296491.0,291616.0,286767.0,282019.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.263
301,72,Belize,0,0,0,0,2004,BIZ,1298000000.0,1233000000.0,1163000000.0,1116000000.0,263780.0,256009.0,248379.0,240799.0,0.0,22966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.819
302,72,Grenada,0,0,0,0,2004,GRN,591018407.4,540336925.9,520444185.2,520044370.4,108884.0,108404.0,107987.0,107451.0,0.0,344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.291
303,72,Tanzania,0,0,0,0,2004,TAN,15224257698.0,14142035080.0,13581644246.0,13375976354.0,37089555.0,36121304.0,35198299.0,34260139.0,0.0,945087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.929
304,72,Monaco,0,0,0,0,2004,MON,3597052153.0,2919691961.0,2673738413.0,2654476597.0,32374.0,32422.0,32447.0,32455.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.613
305,72,Turkmenistan,0,0,0,0,2004,TKM,5977440583.0,4462028989.0,3534771969.0,2904662605.0,4863865.0,4769465.0,4675409.0,4582677.0,0.0,488100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.854
306,72,Saint Lucia,0,0,0,0,2004,LCA,987407407.4,900000000.0,892592592.6,932592592.6,162976.0,161641.0,160237.0,158616.0,0.0,616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.188
307,72,Netherlands Antilles,0,0,0,0,2004,AHO,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
308,72,Tunisia,0,0,0,0,2004,TUN,27453895159.0,23141611179.0,22065840117.0,21473522939.0,10071632.0,9971515.0,9869677.0,9764935.0,0.0,163610,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,73.304
309,72,Cape Verde,0,0,0,0,2004,CPV,813260468.9,620507385.7,563090488.9,539227277.6,473383.0,467046.0,460293.0,453317.0,0.0,4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.006
310,72,Uruguay,0,0,0,0,2004,URU,12045638210.0,13606515936.0,20898762265.0,22823271521.0,3281186.0,3278867.0,3274251.0,3266206.0,0.0,181034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.086
311,72,Singapore,0,0,0,0,2004,SGP,97646382413.0,92538355643.0,89793815728.0,96076521349.0,4114826.0,4175950.0,4138012.0,4027887.0,0.0,710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.178
312,72,Comoros,0,0,0,0,2004,COM,546885223.2,425964681.1,378512024.1,351136579.8,569798.0,558923.0,547220.0,536080.0,0.0,1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.24
313,72,Papua New Guinea,0,0,0,0,2004,PNG,3536411824.0,2999511040.0,3081024212.0,3521339699.0,6123997.0,5924003.0,5728435.0,5537064.0,0.0,462840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.741
314,72,Qatar,0,0,0,0,2004,QAT,23533791209.0,19363736264.0,17538461538.0,17759890110.0,744682.0,711205.0,677925.0,644989.0,0.0,11586,0.0,0.0,0.0,0.0,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.4714045207910317,76.097
315,72,Bangladesh,0,0,0,0,2004,BAN,60158929188.0,54724081491.0,53991289844.0,53369787319.0,140970351.0,138933658.0,136805810.0,134544304.0,0.0,147570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.288
316,72,Albania,0,0,0,0,2004,ALB,5611496257.0,4348068242.0,3922100794.0,3480355258.0,3039616.0,3051010.0,3060173.0,3089027.0,0.0,28748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.557
317,72,United States Virgin Islands,0,0,0,0,2004,ISV,3443000000.0,3262000000.0,-1.0,-1.0,108505.0,108509.0,108549.0,108642.0,0.0,347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.007
318,72,Burkina Faso,0,0,0,0,2004,BUR,4740768141.0,3622350066.0,3190371080.0,2968370087.0,13082532.0,12680897.0,12295001.0,11925546.0,0.0,272967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.959
319,72,Gabon,0,0,0,0,2004,GAB,6511903364.0,5335451104.0,5023265411.0,5080483628.0,1382350.0,1345135.0,1309589.0,1275572.0,0.0,267668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.463
320,72,Senegal,0,0,0,0,2004,SEN,8768721561.0,7006402325.0,6507824827.0,6013185004.0,10721176.0,10466214.0,10212942.0,9968260.0,0.0,196722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.474
321,72,Federated States of Micronesia,0,0,0,0,2004,FSM,245432900.0,242517200.0,240970900.0,233271800.0,112285.0,112448.0,112365.0,112044.0,0.0,702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.915
322,72,Guinea,0,0,0,0,2004,GUI,3446441785.0,2950198724.0,2829435908.0,2995361112.0,8870781.0,8674066.0,8539960.0,8428832.0,0.0,245857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.589
323,72,Tonga,0,0,0,0,2004,TGA,202246621.2,182764299.9,181117272.4,204848436.6,104464.0,103874.0,103288.0,102677.0,0.0,747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.228
324,72,Guam,0,0,0,0,2004,GUM,3569000000.0,3394000000.0,-1.0,-1.0,163137.0,162315.0,161329.0,160065.0,0.0,549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.885
325,72,Macedonia,0,0,0,0,2004,MKD,4946296569.0,4018365768.0,3709636012.0,3772859053.0,2022725.0,2020157.0,2034882.0,2026350.0,0.0,25713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.047
326,72,Iraq,0,0,0,0,2004,IRQ,21921569479.0,32928454672.0,36176430129.0,48364250944.0,26802659.0,26006559.0,25197840.0,24424056.0,0.0,438317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.834
327,72,Afghanistan,0,0,0,0,2004,AFG,4539496563.0,3854235264.0,-1.0,-1.0,22733049.0,21378117.0,20284307.0,20130327.0,0.0,652230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.171
328,72,Dominica,0,0,0,0,2004,DMA,343311111.1,333196296.3,340203703.7,333470370.4,68531.0,68367.0,68288.0,68511.0,0.0,751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.942
329,72,Costa Rica,0,0,0,0,2004,CRC,17271760507.0,16578820687.0,15976174337.0,15013629659.0,4138784.0,4075705.0,4008947.0,3937739.0,0.0,51100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.214
330,72,Suriname,0,0,0,0,2004,SUR,1274190311.0,1093574468.0,834279357.8,947671969.7,506414.0,496551.0,486560.0,476643.0,0.0,163820,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,65.778
331,72,Sierra Leone,0,0,0,0,2004,SLE,1369685677.0,1236235827.0,1074851475.0,635874002.2,5177687.0,4971435.0,4692716.0,4423611.0,0.0,71740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.784
332,72,Guyana,0,0,0,0,2004,GUY,743063949.0,726131434.7,712167448.9,712667896.7,763101.0,763652.0,764477.0,764832.0,0.0,214969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.117
333,72,Swaziland,0,0,0,0,2004,SWZ,2197598418.0,1432221784.0,1542477309.0,1738093757.0,1066700.0,1059441.0,1051064.0,1041414.0,0.0,17364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.632
334,72,Mauritius,0,0,0,0,2004,MRI,5816559039.0,4841310240.0,4613637222.0,4663321022.0,1213370.0,1204621.0,1196287.0,1186873.0,0.0,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.307
335,72,Chad,0,0,0,0,2004,CHA,2742815071.0,1997005710.0,1710843376.0,1388506772.0,9487833.0,9116192.0,8804124.0,8512093.0,0.0,1284000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.609
336,72,Tajikistan,0,0,0,0,2004,TJK,1555318431.0,1221106073.0,1080772703.0,860541842.3,6658575.0,6531669.0,6407377.0,6284735.0,0.0,143100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.874
337,72,Sudan,0,0,0,0,2004,SUD,21355295732.0,18137126092.0,15716361539.0,12257299147.0,29896035.0,29228727.0,28516770.0,27816745.0,0.0,1886068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.319
338,72,Bosnia and Herzegovina,0,0,0,0,2004,BIH,8498893358.0,6728219507.0,5800616572.0,5567774049.0,4178523.0,4188002.0,4179438.0,4159771.0,0.0,51209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.449
339,72,Kiribati,0,0,0,0,2004,KIR,90231027.78,72197928.62,63099885.31,67253134.61,94175.0,92264.0,90335.0,88613.0,0.0,811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.287
340,72,Nauru,0,0,0,0,2004,NRU,-1.0,-1.0,-1.0,-1.0,10059.0,10082.0,10130.0,10168.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.359
341,72,Congo (Brazzaville),0,0,0,0,2004,CGO,8937567060.0,8728038525.0,7438189100.0,19088046306.0,-1.0,-1.0,-1.0,-1.0,0.0,342000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
342,72,Andorra,0,0,0,0,2004,AND,2361635782.0,1755989899.0,1546912332.0,1429048106.0,69486.0,66506.0,65852.0,65685.0,0.0,468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.718
343,72,Togo,0,0,0,0,2004,TOG,2875255593.0,2319268823.0,2014516701.0,2027363117.0,5552167.0,5413274.0,5277382.0,5140037.0,0.0,56785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.299
344,72,Timor Leste,0,0,0,0,2004,TLS,490439100.0,469506700.0,477443500.0,367087900.0,916878.0,879159.0,812249.0,745088.0,0.0,14874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.13
345,72,Iceland,0,0,0,0,2004,ISL,11429335645.0,9318398444.0,8234846523.0,9025660362.0,289521.0,287523.0,284968.0,281205.0,0.0,103000,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,80.768
346,72,San Marino,0,0,0,0,2004,SMR,1464326161.0,1168269231.0,1077413479.0,1005159388.0,27843.0,27491.0,27143.0,26799.0,0.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.33
347,72,Saint Vincent and the Grenadines,0,0,0,0,2004,VIN,509090888.9,487763851.9,462072333.3,427946037.0,113141.0,113347.0,113501.0,113545.0,0.0,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.43
348,72,Pakistan,0,0,0,0,2004,PAK,91760542940.0,79904985385.0,79484403985.0,82017743416.0,167110248.0,163222549.0,159270907.0,154879127.0,0.0,881912,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,62.834
349,72,Malawi,0,0,0,0,2004,MAW,4669789300.0,5087328438.0,2498008653.0,2537307566.0,12181574.0,11880440.0,11593058.0,11315942.0,0.0,118484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.601
350,72,Zambia,0,0,0,0,2004,ZAM,4901869716.0,4193850445.0,4094441301.0,3600631919.0,10983595.0,10647949.0,10325185.0,10017631.0,0.0,752612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.616
351,72,Malta,0,0,0,0,2004,MLT,5489359281.0,4693495693.0,4355146428.0,4323339212.0,398582.0,395969.0,393028.0,390087.0,0.0,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.696
352,72,Ecuador,0,0,0,0,2004,ECU,32432858000.0,28548945000.0,24468324000.0,18327764882.0,13372306.0,13138472.0,12910740.0,12689206.0,0.0,276841,0.3333333333333333,0.4714045207910317,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,73.632
353,72,Sao Tome and Principe,0,0,0,0,2004,STP,102085765.5,85171073.88,75951131.95,76198000.0,153814.0,149922.0,146375.0,144018.0,0.0,964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.158
354,72,Libya,0,0,0,0,2004,LBA,26265625000.0,20481889764.0,34112079629.0,38270983032.0,5619398.0,5508410.0,5403639.0,5305021.0,0.0,1759540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.996
355,72,Madagascar,0,0,0,0,2004,MAD,6372498891.0,5351701665.0,5438332601.0,4629247205.0,18071854.0,17549913.0,17032939.0,16516338.0,0.0,587041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.693
356,72,Ghana,0,0,0,0,2004,GHA,7632720680.0,6166197192.0,5314871684.0,4982849054.0,21296705.0,20729388.0,20167069.0,19637087.0,0.0,238533,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,59.014
357,72,Bahrain,0,0,0,0,2004,BRN,6557395816.0,5843367180.0,5601020247.0,6001280944.0,346637.0,340099.0,333345.0,326424.0,0.0,5765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.509
358,72,Honduras,0,0,0,0,2004,HON,8230391505.0,7858255253.0,7651162302.0,7186638029.0,7119213.0,6938859.0,6757993.0,6577773.0,0.0,112492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.874
359,72,Oman,0,0,0,0,2004,OMA,21633708192.0,20142756047.0,19452000520.0,19507452536.0,2363796.0,2337140.0,2310217.0,2282131.0,0.0,309500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.521
360,72,Angola,0,0,0,0,2004,ANG,17812704626.0,15285592487.0,8936079253.0,9129594819.0,17943712.0,17327699.0,16747208.0,16194869.0,0.0,1246700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.218
361,72,Solomon Islands,0,0,0,0,2004,SOL,417668997.4,346406733.6,409508556.6,419842688.0,466154.0,457671.0,449125.0,440469.0,0.0,28896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.479
362,72,Kyrgyzstan,0,0,0,0,2004,KGZ,1919008090.0,1605643105.0,1525116370.0,1369688498.0,5043308.0,4990704.0,4945072.5,4898361.5,0.0,199951,0.0,0.0,0.0,0.0,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,65.448
363,72,Mauritania,0,0,0,0,2004,MTN,2051147607.0,1777057503.0,1746063580.0,1779520862.0,2802046.0,2738655.0,2678760.0,2613441.0,0.0,1030700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.805
364,72,Panama,0,0,0,0,2004,PAN,13693981200.0,12994310400.0,12502013400.0,12304115000.0,3189807.0,3129344.0,3069537.0,3010369.0,0.0,75417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.567
365,72,Haiti,0,0,0,0,2004,HAI,5071947798.0,6205847137.0,6331970413.0,6813565983.0,8759912.0,8607641.0,8455918.0,8303151.0,0.0,27750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.44
366,72,Central African Republic,0,0,0,0,2004,CAF,1142315522.0,996068145.6,932648604.4,916777282.7,4103086.0,4006077.0,3919487.0,3833416.0,0.0,622984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.306
367,72,Luxembourg,0,0,0,0,2004,LUX,29667268248.0,23649833332.0,21387533703.0,21230182989.0,451630.0,446175.0,441525.0,436300.0,0.0,2586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.262
368,72,Cook Islands,0,0,0,0,2004,COK,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.579
369,72,Sri Lanka,0,0,0,0,2004,SRI,18881765437.0,16536535647.0,15749753805.0,16330814180.0,19951521.0,19805752.0,19600362.0,19293054.0,0.0,65610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.442
370,72,Peru,0,0,0,0,2004,PER,58731030122.0,54777553515.0,52030158775.0,51744749133.0,27580490.0,27288217.0,26964601.0,26598331.0,0.0,1285216,0.0,0.0,0.3333333333333333,0.4714045207910317,0.0,0.0,0.3333333333333333,0.4714045207910317,71.278
371,72,Yemen,0,0,0,0,2004,YEM,11777966673.0,10694628092.0,9861560095.0,9652436180.0,21456379.0,20835086.0,20226147.0,19624141.0,0.0,527968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.407
372,72,Bolivia,0,0,0,0,2004,BOL,8082399991.0,7905485146.0,8141517339.0,8397855937.0,9050700.0,8900355.0,8752736.0,8606326.0,0.0,1098581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.455
373,72,Moldova,0,0,0,0,2004,MDA,1980907435.0,1661818168.0,1480673594.0,1288429392.0,2903198.0,2911385.0,2918135.0,2924668.0,0.0,33846,0.0,0.0,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.4714045207910317,1.3333333333333333,0.9428090415820634,67.9
374,72,Mali,0,0,0,0,2004,MLI,4714071978.0,3908121310.0,3468337941.0,2961484954.0,12684955.0,12288050.0,11912158.0,11559290.0,0.0,1240192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.632
375,72,Barbados,0,0,0,0,2004,BAR,3209500000.0,3106500000.0,3054500000.0,3059500000.0,265776.0,264148.0,262425.0,262063.0,0.0,430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.865
376,72,Congo (Kinshasa),0,0,0,0,2004,COD,8937567060.0,8728038525.0,7438189100.0,19088046306.0,55343867.0,53750524.0,52132646.0,50507442.0,0.0,2344858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.952
377,72,Niger,0,0,0,0,2004,NIG,3394084731.0,2782192881.0,2448714703.0,2241753193.0,12796984.0,12349144.0,11920647.0,11509630.0,0.0,1267000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.545
378,72,Myanmar,0,0,0,0,2004,MYA,7754647428.0,6110632858.0,6220270632.0,6849321646.0,46667192.0,46232653.0,45771139.0,45290841.0,0.0,676578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.196
379,72,Puerto Rico,0,0,0,0,2004,PUR,74827400000.0,71623500000.0,69208400000.0,61701800000.0,3826095.0,3823701.0,3818774.0,3810605.0,0.0,8870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.941
380,72,Cyprus,0,0,0,0,2004,CYP,14547325028.0,11420227885.0,10397897086.0,9985844486.0,999590.0,981440.0,964127.0,947667.0,0.0,9251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.908
